forecast_case_id,event_case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,actual_lead_hours,cycle_offset_hours,init_time,forecast_hours,forecast_end_time
2023292S03172-CE01-L120,2023292S03172-CE01,2023292S03172,landfall,2023-10-24T16:00:17.974164Z,-15.867005082823356,168.26652223521435,120,2023-10-19T16:00:17.974164Z,118.00499282333334,1.9950071766666666,2023-10-19T18:00:00Z,120,2023-10-24T18:00:00Z
2023293N12089-CE01-L024,2023293N12089-CE01,2023293N12089,landfall,2023-10-24T22:29:14.610826Z,21.847436910204244,91.84620583006088,24,2023-10-23T22:29:14.610826Z,22.487391896111113,1.5126081038888888,2023-10-24T00:00:00Z,24,2023-10-25T00:00:00Z
2023293N12089-CE01-L048,2023293N12089-CE01,2023293N12089,landfall,2023-10-24T22:29:14.610826Z,21.847436910204244,91.84620583006088,48,2023-10-22T22:29:14.610826Z,46.487391896111106,1.5126081038888888,2023-10-23T00:00:00Z,48,2023-10-25T00:00:00Z
2023293N12089-CE01-L072,2023293N12089-CE01,2023293N12089,landfall,2023-10-24T22:29:14.610826Z,21.847436910204244,91.84620583006088,72,2023-10-21T22:29:14.610826Z,70.4873918961111,1.5126081038888888,2023-10-22T00:00:00Z,72,2023-10-25T00:00:00Z
2023293N12089-CE01-L096,2023293N12089-CE01,2023293N12089,landfall,2023-10-24T22:29:14.610826Z,21.847436910204244,91.84620583006088,96,2023-10-20T22:29:14.610826Z,94.4873918961111,1.5126081038888888,2023-10-21T00:00:00Z,96,2023-10-25T00:00:00Z
2023293N12089-CE01-L120,2023293N12089-CE01,2023293N12089,landfall,2023-10-24T22:29:14.610826Z,21.847436910204244,91.84620583006088,120,2023-10-19T22:29:14.610826Z,118.4873918961111,1.5126081038888888,2023-10-20T00:00:00Z,120,2023-10-25T00:00:00Z
2023294N09264-CE01-L024,2023294N09264-CE01,2023294N09264,landfall,2023-10-25T06:53:27.169554Z,16.825051608363907,-99.91249790754593,24,2023-10-24T06:53:27.169554Z,24.890880431666666,-0.8908804316666666,2023-10-24T06:00:00Z,30,2023-10-25T12:00:00Z
2023294N09264-CE01-L048,2023294N09264-CE01,2023294N09264,landfall,2023-10-25T06:53:27.169554Z,16.825051608363907,-99.91249790754593,48,2023-10-23T06:53:27.169554Z,48.890880431666666,-0.8908804316666666,2023-10-23T06:00:00Z,54,2023-10-25T12:00:00Z
2023294N09264-CE01-L072,2023294N09264-CE01,2023294N09264,landfall,2023-10-25T06:53:27.169554Z,16.825051608363907,-99.91249790754593,72,2023-10-22T06:53:27.169554Z,72.89088043166667,-0.8908804316666666,2023-10-22T06:00:00Z,78,2023-10-25T12:00:00Z
2023294N09264-CE01-L096,2023294N09264-CE01,2023294N09264,landfall,2023-10-25T06:53:27.169554Z,16.825051608363907,-99.91249790754593,96,2023-10-21T06:53:27.169554Z,96.89088043166667,-0.8908804316666666,2023-10-21T06:00:00Z,102,2023-10-25T12:00:00Z
2023294N09264-CE01-L120,2023294N09264-CE01,2023294N09264,landfall,2023-10-25T06:53:27.169554Z,16.825051608363907,-99.91249790754593,120,2023-10-20T06:53:27.169554Z,120.89088043166667,-0.8908804316666666,2023-10-20T06:00:00Z,126,2023-10-25T12:00:00Z
2023334N08088-CE01-L024,2023334N08088-CE01,2023334N08088,landfall,2023-12-05T04:24:11.877052Z,15.387113940496365,80.14672907843996,24,2023-12-04T04:24:11.877052Z,22.40329918111111,1.596700818888889,2023-12-04T06:00:00Z,24,2023-12-05T06:00:00Z
2023334N08088-CE01-L048,2023334N08088-CE01,2023334N08088,landfall,2023-12-05T04:24:11.877052Z,15.387113940496365,80.14672907843996,48,2023-12-03T04:24:11.877052Z,46.40329918111111,1.596700818888889,2023-12-03T06:00:00Z,48,2023-12-05T06:00:00Z
2023334N08088-CE01-L072,2023334N08088-CE01,2023334N08088,landfall,2023-12-05T04:24:11.877052Z,15.387113940496365,80.14672907843996,72,2023-12-02T04:24:11.877052Z,70.40329918111111,1.596700818888889,2023-12-02T06:00:00Z,72,2023-12-05T06:00:00Z
2023334N08088-CE01-L096,2023334N08088-CE01,2023334N08088,landfall,2023-12-05T04:24:11.877052Z,15.387113940496365,80.14672907843996,96,2023-12-01T04:24:11.877052Z,94.40329918111112,1.596700818888889,2023-12-01T06:00:00Z,96,2023-12-05T06:00:00Z
2023334N08088-CE01-L120,2023334N08088-CE01,2023334N08088,landfall,2023-12-05T04:24:11.877052Z,15.387113940496365,80.14672907843996,120,2023-11-30T04:24:11.877052Z,118.40329918111112,1.596700818888889,2023-11-30T06:00:00Z,120,2023-12-05T06:00:00Z
2023364S19035-CE01-L024,2023364S19035-CE01,2023364S19035,landfall,2024-01-01T15:55:31.142419Z,-21.36938486314112,43.4851501918688,24,2023-12-31T15:55:31.142419Z,21.92531733861111,2.074682661388889,2023-12-31T18:00:00Z,24,2024-01-01T18:00:00Z
2023364S19035-CE01-L048,2023364S19035-CE01,2023364S19035,landfall,2024-01-01T15:55:31.142419Z,-21.36938486314112,43.4851501918688,48,2023-12-30T15:55:31.142419Z,45.925317338611116,2.074682661388889,2023-12-30T18:00:00Z,48,2024-01-01T18:00:00Z
2023364S19035-CE01-L072,2023364S19035-CE01,2023364S19035,landfall,2024-01-01T15:55:31.142419Z,-21.36938486314112,43.4851501918688,72,2023-12-29T15:55:31.142419Z,69.92531733861111,2.074682661388889,2023-12-29T18:00:00Z,72,2024-01-01T18:00:00Z
2023364S19035-CE01-L096,2023364S19035-CE01,2023364S19035,landfall,2024-01-01T15:55:31.142419Z,-21.36938486314112,43.4851501918688,96,2023-12-28T15:55:31.142419Z,93.92531733861111,2.074682661388889,2023-12-28T18:00:00Z,96,2024-01-01T18:00:00Z
2023364S19035-CE01-L120,2023364S19035-CE01,2023364S19035,landfall,2024-01-01T15:55:31.142419Z,-21.36938486314112,43.4851501918688,120,2023-12-27T15:55:31.142419Z,117.92531733861111,2.074682661388889,2023-12-27T18:00:00Z,120,2024-01-01T18:00:00Z
2024012S12059-CE01-L024,2024012S12059-CE01,2024012S12059,coastal_approach,2024-01-13T08:08:34.285714Z,-15.985791507226836,54.61444738072394,24,2024-01-12T08:08:34.285714Z,26.14285714277778,-2.142857142777778,2024-01-12T06:00:00Z,30,2024-01-13T12:00:00Z
2024012S12059-CE01-L048,2024012S12059-CE01,2024012S12059,coastal_approach,2024-01-13T08:08:34.285714Z,-15.985791507226836,54.61444738072394,48,2024-01-11T08:08:34.285714Z,50.14285714277778,-2.142857142777778,2024-01-11T06:00:00Z,54,2024-01-13T12:00:00Z
2024012S12059-CE01-L072,2024012S12059-CE01,2024012S12059,coastal_approach,2024-01-13T08:08:34.285714Z,-15.985791507226836,54.61444738072394,72,2024-01-10T08:08:34.285714Z,74.14285714277777,-2.142857142777778,2024-01-10T06:00:00Z,78,2024-01-13T12:00:00Z
2024012S12059-CE01-L096,2024012S12059-CE01,2024012S12059,coastal_approach,2024-01-13T08:08:34.285714Z,-15.985791507226836,54.61444738072394,96,2024-01-09T08:08:34.285714Z,98.14285714277777,-2.142857142777778,2024-01-09T06:00:00Z,102,2024-01-13T12:00:00Z
2024012S12059-CE01-L120,2024012S12059-CE01,2024012S12059,coastal_approach,2024-01-13T08:08:34.285714Z,-15.985791507226836,54.61444738072394,120,2024-01-08T08:08:34.285714Z,122.14285714277777,-2.142857142777778,2024-01-08T06:00:00Z,126,2024-01-13T12:00:00Z
2024012S12059-CE02-L024,2024012S12059-CE02,2024012S12059,landfall,2024-01-15T06:48:57.961967Z,-20.8816632605766,55.58149181499208,24,2024-01-14T06:48:57.961967Z,24.81610054638889,-0.816100546388889,2024-01-14T06:00:00Z,30,2024-01-15T12:00:00Z
2024012S12059-CE02-L048,2024012S12059-CE02,2024012S12059,landfall,2024-01-15T06:48:57.961967Z,-20.8816632605766,55.58149181499208,48,2024-01-13T06:48:57.961967Z,48.81610054638889,-0.816100546388889,2024-01-13T06:00:00Z,54,2024-01-15T12:00:00Z
2024012S12059-CE02-L072,2024012S12059-CE02,2024012S12059,landfall,2024-01-15T06:48:57.961967Z,-20.8816632605766,55.58149181499208,72,2024-01-12T06:48:57.961967Z,72.8161005463889,-0.816100546388889,2024-01-12T06:00:00Z,78,2024-01-15T12:00:00Z
2024012S12059-CE02-L096,2024012S12059-CE02,2024012S12059,landfall,2024-01-15T06:48:57.961967Z,-20.8816632605766,55.58149181499208,96,2024-01-11T06:48:57.961967Z,96.81610054638888,-0.816100546388889,2024-01-11T06:00:00Z,102,2024-01-15T12:00:00Z
2024012S12059-CE02-L120,2024012S12059-CE02,2024012S12059,landfall,2024-01-15T06:48:57.961967Z,-20.8816632605766,55.58149181499208,120,2024-01-10T06:48:57.961967Z,120.81610054638888,-0.816100546388889,2024-01-10T06:00:00Z,126,2024-01-15T12:00:00Z
2024073S14128-CE01-L024,2024073S14128-CE01,2024073S14128,landfall,2024-03-13T17:06:56.305606Z,-11.600032368381056,131.4115640493445,24,2024-03-12T17:06:56.305606Z,23.115640446111108,0.8843595538888889,2024-03-12T18:00:00Z,24,2024-03-13T18:00:00Z
2024073S14128-CE01-L048,2024073S14128-CE01,2024073S14128,landfall,2024-03-13T17:06:56.305606Z,-11.600032368381056,131.4115640493445,48,2024-03-11T17:06:56.305606Z,47.115640446111115,0.8843595538888889,2024-03-11T18:00:00Z,48,2024-03-13T18:00:00Z
2024073S14128-CE01-L072,2024073S14128-CE01,2024073S14128,landfall,2024-03-13T17:06:56.305606Z,-11.600032368381056,131.4115640493445,72,2024-03-10T17:06:56.305606Z,71.11564044611112,0.8843595538888889,2024-03-10T18:00:00Z,72,2024-03-13T18:00:00Z
2024073S14128-CE01-L096,2024073S14128-CE01,2024073S14128,landfall,2024-03-13T17:06:56.305606Z,-11.600032368381056,131.4115640493445,96,2024-03-09T17:06:56.305606Z,95.11564044611112,0.8843595538888889,2024-03-09T18:00:00Z,96,2024-03-13T18:00:00Z
2024073S14128-CE01-L120,2024073S14128-CE01,2024073S14128,landfall,2024-03-13T17:06:56.305606Z,-11.600032368381056,131.4115640493445,120,2024-03-08T17:06:56.305606Z,119.11564044611112,0.8843595538888889,2024-03-08T18:00:00Z,120,2024-03-13T18:00:00Z
2024082S08054-CE01-L024,2024082S08054-CE01,2024082S08054,landfall,2024-03-27T02:08:55.653857Z,-12.90001553664722,49.856747149004285,24,2024-03-26T02:08:55.653857Z,26.148792738055555,-2.1487927380555556,2024-03-26T00:00:00Z,30,2024-03-27T06:00:00Z
2024082S08054-CE01-L048,2024082S08054-CE01,2024082S08054,landfall,2024-03-27T02:08:55.653857Z,-12.90001553664722,49.856747149004285,48,2024-03-25T02:08:55.653857Z,50.148792738055555,-2.1487927380555556,2024-03-25T00:00:00Z,54,2024-03-27T06:00:00Z
2024082S08054-CE01-L072,2024082S08054-CE01,2024082S08054,landfall,2024-03-27T02:08:55.653857Z,-12.90001553664722,49.856747149004285,72,2024-03-24T02:08:55.653857Z,74.14879273805556,-2.1487927380555556,2024-03-24T00:00:00Z,78,2024-03-27T06:00:00Z
2024082S08054-CE01-L096,2024082S08054-CE01,2024082S08054,landfall,2024-03-27T02:08:55.653857Z,-12.90001553664722,49.856747149004285,96,2024-03-23T02:08:55.653857Z,98.14879273805556,-2.1487927380555556,2024-03-23T00:00:00Z,102,2024-03-27T06:00:00Z
2024082S08054-CE01-L120,2024082S08054-CE01,2024082S08054,landfall,2024-03-27T02:08:55.653857Z,-12.90001553664722,49.856747149004285,120,2024-03-22T02:08:55.653857Z,122.14879273805556,-2.1487927380555556,2024-03-22T00:00:00Z,126,2024-03-27T06:00:00Z
2024121S07047-CE01-L024,2024121S07047-CE01,2024121S07047,landfall,2024-05-04T06:07:07.354739Z,-7.8000112221759474,39.88021506244596,24,2024-05-03T06:07:07.354739Z,24.118709649722224,-0.11870964972222223,2024-05-03T06:00:00Z,30,2024-05-04T12:00:00Z
2024121S07047-CE01-L048,2024121S07047-CE01,2024121S07047,landfall,2024-05-04T06:07:07.354739Z,-7.8000112221759474,39.88021506244596,48,2024-05-02T06:07:07.354739Z,48.11870964972222,-0.11870964972222223,2024-05-02T06:00:00Z,54,2024-05-04T12:00:00Z
2024121S07047-CE01-L072,2024121S07047-CE01,2024121S07047,landfall,2024-05-04T06:07:07.354739Z,-7.8000112221759474,39.88021506244596,72,2024-05-01T06:07:07.354739Z,72.11870964972222,-0.11870964972222223,2024-05-01T06:00:00Z,78,2024-05-04T12:00:00Z
2024121S07047-CE01-L096,2024121S07047-CE01,2024121S07047,landfall,2024-05-04T06:07:07.354739Z,-7.8000112221759474,39.88021506244596,96,2024-04-30T06:07:07.354739Z,96.11870964972222,-0.11870964972222223,2024-04-30T06:00:00Z,102,2024-05-04T12:00:00Z
2024121S07047-CE01-L120,2024121S07047-CE01,2024121S07047,landfall,2024-05-04T06:07:07.354739Z,-7.8000112221759474,39.88021506244596,120,2024-04-29T06:07:07.354739Z,120.11870964972222,-0.11870964972222223,2024-04-29T06:00:00Z,126,2024-05-04T12:00:00Z
2024141N03142-CE01-L024,2024141N03142-CE01,2024141N03142,landfall,2024-05-26T09:20:33.540587Z,14.634285035226844,121.93422355949563,24,2024-05-25T09:20:33.540587Z,21.342650163055556,2.6573498369444444,2024-05-25T12:00:00Z,24,2024-05-26T12:00:00Z
2024141N03142-CE01-L048,2024141N03142-CE01,2024141N03142,landfall,2024-05-26T09:20:33.540587Z,14.634285035226844,121.93422355949563,48,2024-05-24T09:20:33.540587Z,45.34265016305555,2.6573498369444444,2024-05-24T12:00:00Z,48,2024-05-26T12:00:00Z
2024141N03142-CE01-L072,2024141N03142-CE01,2024141N03142,landfall,2024-05-26T09:20:33.540587Z,14.634285035226844,121.93422355949563,72,2024-05-23T09:20:33.540587Z,69.34265016305555,2.6573498369444444,2024-05-23T12:00:00Z,72,2024-05-26T12:00:00Z
2024141N03142-CE01-L096,2024141N03142-CE01,2024141N03142,landfall,2024-05-26T09:20:33.540587Z,14.634285035226844,121.93422355949563,96,2024-05-22T09:20:33.540587Z,93.34265016305557,2.6573498369444444,2024-05-22T12:00:00Z,96,2024-05-26T12:00:00Z
2024141N03142-CE01-L120,2024141N03142-CE01,2024141N03142,landfall,2024-05-26T09:20:33.540587Z,14.634285035226844,121.93422355949563,120,2024-05-21T09:20:33.540587Z,117.34265016305557,2.6573498369444444,2024-05-21T12:00:00Z,120,2024-05-26T12:00:00Z
2024141N03142-CE02-L024,2024141N03142-CE02,2024141N03142,coastal_approach,2024-05-29T01:21:49.090909Z,24.51859251464696,131.1172191912952,24,2024-05-28T01:21:49.090909Z,25.363636363611114,-1.363636363611111,2024-05-28T00:00:00Z,30,2024-05-29T06:00:00Z
2024141N03142-CE02-L048,2024141N03142-CE02,2024141N03142,coastal_approach,2024-05-29T01:21:49.090909Z,24.51859251464696,131.1172191912952,48,2024-05-27T01:21:49.090909Z,49.36363636361111,-1.363636363611111,2024-05-27T00:00:00Z,54,2024-05-29T06:00:00Z
2024141N03142-CE02-L072,2024141N03142-CE02,2024141N03142,coastal_approach,2024-05-29T01:21:49.090909Z,24.51859251464696,131.1172191912952,72,2024-05-26T01:21:49.090909Z,73.36363636361112,-1.363636363611111,2024-05-26T00:00:00Z,78,2024-05-29T06:00:00Z
2024141N03142-CE02-L096,2024141N03142-CE02,2024141N03142,coastal_approach,2024-05-29T01:21:49.090909Z,24.51859251464696,131.1172191912952,96,2024-05-25T01:21:49.090909Z,97.36363636361112,-1.363636363611111,2024-05-25T00:00:00Z,102,2024-05-29T06:00:00Z
2024141N03142-CE02-L120,2024141N03142-CE02,2024141N03142,coastal_approach,2024-05-29T01:21:49.090909Z,24.51859251464696,131.1172191912952,120,2024-05-24T01:21:49.090909Z,121.36363636361112,-1.363636363611111,2024-05-24T00:00:00Z,126,2024-05-29T06:00:00Z
2024181N09320-CE01-L024,2024181N09320-CE01,2024181N09320,landfall,2024-07-01T15:04:52.736786Z,12.500003422904314,-61.42439473198407,24,2024-06-30T15:04:52.736786Z,21.08131577388889,2.9186842261111114,2024-06-30T18:00:00Z,24,2024-07-01T18:00:00Z
2024181N09320-CE01-L048,2024181N09320-CE01,2024181N09320,landfall,2024-07-01T15:04:52.736786Z,12.500003422904314,-61.42439473198407,48,2024-06-29T15:04:52.736786Z,45.08131577388889,2.9186842261111114,2024-06-29T18:00:00Z,48,2024-07-01T18:00:00Z
2024181N09320-CE01-L072,2024181N09320-CE01,2024181N09320,landfall,2024-07-01T15:04:52.736786Z,12.500003422904314,-61.42439473198407,72,2024-06-28T15:04:52.736786Z,69.08131577388889,2.9186842261111114,2024-06-28T18:00:00Z,72,2024-07-01T18:00:00Z
2024181N09320-CE01-L096,2024181N09320-CE01,2024181N09320,landfall,2024-07-01T15:04:52.736786Z,12.500003422904314,-61.42439473198407,96,2024-06-27T15:04:52.736786Z,93.08131577388889,2.9186842261111114,2024-06-27T18:00:00Z,96,2024-07-01T18:00:00Z
2024181N09320-CE01-L120,2024181N09320-CE01,2024181N09320,landfall,2024-07-01T15:04:52.736786Z,12.500003422904314,-61.42439473198407,120,2024-06-26T15:04:52.736786Z,117.08131577388889,2.9186842261111114,2024-06-26T18:00:00Z,120,2024-07-01T18:00:00Z
2024181N09320-CE02-L024,2024181N09320-CE02,2024181N09320,coastal_approach,2024-07-03T22:12:00Z,17.620390477694784,-77.81968218338588,24,2024-07-02T22:12:00Z,22.2,1.8,2024-07-03T00:00:00Z,24,2024-07-04T00:00:00Z
2024181N09320-CE02-L048,2024181N09320-CE02,2024181N09320,coastal_approach,2024-07-03T22:12:00Z,17.620390477694784,-77.81968218338588,48,2024-07-01T22:12:00Z,46.2,1.8,2024-07-02T00:00:00Z,48,2024-07-04T00:00:00Z
2024181N09320-CE02-L072,2024181N09320-CE02,2024181N09320,coastal_approach,2024-07-03T22:12:00Z,17.620390477694784,-77.81968218338588,72,2024-06-30T22:12:00Z,70.2,1.8,2024-07-01T00:00:00Z,72,2024-07-04T00:00:00Z
2024181N09320-CE02-L096,2024181N09320-CE02,2024181N09320,coastal_approach,2024-07-03T22:12:00Z,17.620390477694784,-77.81968218338588,96,2024-06-29T22:12:00Z,94.2,1.8,2024-06-30T00:00:00Z,96,2024-07-04T00:00:00Z
2024181N09320-CE02-L120,2024181N09320-CE02,2024181N09320,coastal_approach,2024-07-03T22:12:00Z,17.620390477694784,-77.81968218338588,120,2024-06-28T22:12:00Z,118.2,1.8,2024-06-29T00:00:00Z,120,2024-07-04T00:00:00Z
2024181N09320-CE03-L024,2024181N09320-CE03,2024181N09320,landfall,2024-07-05T10:54:25.425586Z,20.29073794265159,-87.37673735349262,24,2024-07-04T10:54:25.425586Z,22.907062662777776,1.0929373372222222,2024-07-04T12:00:00Z,24,2024-07-05T12:00:00Z
2024181N09320-CE03-L048,2024181N09320-CE03,2024181N09320,landfall,2024-07-05T10:54:25.425586Z,20.29073794265159,-87.37673735349262,48,2024-07-03T10:54:25.425586Z,46.907062662777776,1.0929373372222222,2024-07-03T12:00:00Z,48,2024-07-05T12:00:00Z
2024181N09320-CE03-L072,2024181N09320-CE03,2024181N09320,landfall,2024-07-05T10:54:25.425586Z,20.29073794265159,-87.37673735349262,72,2024-07-02T10:54:25.425586Z,70.90706266277778,1.0929373372222222,2024-07-02T12:00:00Z,72,2024-07-05T12:00:00Z
2024181N09320-CE03-L096,2024181N09320-CE03,2024181N09320,landfall,2024-07-05T10:54:25.425586Z,20.29073794265159,-87.37673735349262,96,2024-07-01T10:54:25.425586Z,94.90706266277779,1.0929373372222222,2024-07-01T12:00:00Z,96,2024-07-05T12:00:00Z
2024181N09320-CE03-L120,2024181N09320-CE03,2024181N09320,landfall,2024-07-05T10:54:25.425586Z,20.29073794265159,-87.37673735349262,120,2024-06-30T10:54:25.425586Z,118.90706266277779,1.0929373372222222,2024-06-30T12:00:00Z,120,2024-07-05T12:00:00Z
2024181N09320-CE04-L024,2024181N09320-CE04,2024181N09320,landfall,2024-07-08T08:33:56.518446Z,28.58485670582171,-95.99620000320644,24,2024-07-07T08:33:56.518446Z,26.565699568333333,-2.5656995683333332,2024-07-07T06:00:00Z,30,2024-07-08T12:00:00Z
2024181N09320-CE04-L048,2024181N09320-CE04,2024181N09320,landfall,2024-07-08T08:33:56.518446Z,28.58485670582171,-95.99620000320644,48,2024-07-06T08:33:56.518446Z,50.565699568333336,-2.5656995683333332,2024-07-06T06:00:00Z,54,2024-07-08T12:00:00Z
2024181N09320-CE04-L072,2024181N09320-CE04,2024181N09320,landfall,2024-07-08T08:33:56.518446Z,28.58485670582171,-95.99620000320644,72,2024-07-05T08:33:56.518446Z,74.56569956833333,-2.5656995683333332,2024-07-05T06:00:00Z,78,2024-07-08T12:00:00Z
2024181N09320-CE04-L096,2024181N09320-CE04,2024181N09320,landfall,2024-07-08T08:33:56.518446Z,28.58485670582171,-95.99620000320644,96,2024-07-04T08:33:56.518446Z,98.56569956833333,-2.5656995683333332,2024-07-04T06:00:00Z,102,2024-07-08T12:00:00Z
2024181N09320-CE04-L120,2024181N09320-CE04,2024181N09320,landfall,2024-07-08T08:33:56.518446Z,28.58485670582171,-95.99620000320644,120,2024-07-03T08:33:56.518446Z,122.56569956833333,-2.5656995683333332,2024-07-03T06:00:00Z,126,2024-07-08T12:00:00Z
2024201N12133-CE01-L024,2024201N12133-CE01,2024201N12133,landfall,2024-07-24T15:25:46.221642Z,24.185940399533337,121.65722249879038,24,2024-07-23T15:25:46.221642Z,21.429506011666668,2.5704939883333333,2024-07-23T18:00:00Z,24,2024-07-24T18:00:00Z
2024201N12133-CE01-L048,2024201N12133-CE01,2024201N12133,landfall,2024-07-24T15:25:46.221642Z,24.185940399533337,121.65722249879038,48,2024-07-22T15:25:46.221642Z,45.42950601166666,2.5704939883333333,2024-07-22T18:00:00Z,48,2024-07-24T18:00:00Z
2024201N12133-CE01-L072,2024201N12133-CE01,2024201N12133,landfall,2024-07-24T15:25:46.221642Z,24.185940399533337,121.65722249879038,72,2024-07-21T15:25:46.221642Z,69.42950601166666,2.5704939883333333,2024-07-21T18:00:00Z,72,2024-07-24T18:00:00Z
2024201N12133-CE01-L096,2024201N12133-CE01,2024201N12133,landfall,2024-07-24T15:25:46.221642Z,24.185940399533337,121.65722249879038,96,2024-07-20T15:25:46.221642Z,93.42950601166667,2.5704939883333333,2024-07-20T18:00:00Z,96,2024-07-24T18:00:00Z
2024201N12133-CE01-L120,2024201N12133-CE01,2024201N12133,landfall,2024-07-24T15:25:46.221642Z,24.185940399533337,121.65722249879038,120,2024-07-19T15:25:46.221642Z,117.42950601166667,2.5704939883333333,2024-07-19T18:00:00Z,120,2024-07-24T18:00:00Z
2024213N14254-CE01-L024,2024213N14254-CE01,2024213N14254,coastal_approach,2024-08-02T12:51:25.714285Z,18.328764185853103,-114.77135805275634,24,2024-08-01T12:51:25.714285Z,24.857142856944442,-0.8571428569444445,2024-08-01T12:00:00Z,30,2024-08-02T18:00:00Z
2024213N14254-CE01-L048,2024213N14254-CE01,2024213N14254,coastal_approach,2024-08-02T12:51:25.714285Z,18.328764185853103,-114.77135805275634,48,2024-07-31T12:51:25.714285Z,48.85714285694444,-0.8571428569444445,2024-07-31T12:00:00Z,54,2024-08-02T18:00:00Z
2024213N14254-CE01-L072,2024213N14254-CE01,2024213N14254,coastal_approach,2024-08-02T12:51:25.714285Z,18.328764185853103,-114.77135805275634,72,2024-07-30T12:51:25.714285Z,72.85714285694445,-0.8571428569444445,2024-07-30T12:00:00Z,78,2024-08-02T18:00:00Z
2024213N14254-CE01-L096,2024213N14254-CE01,2024213N14254,coastal_approach,2024-08-02T12:51:25.714285Z,18.328764185853103,-114.77135805275634,96,2024-07-29T12:51:25.714285Z,96.85714285694445,-0.8571428569444445,2024-07-29T12:00:00Z,102,2024-08-02T18:00:00Z
2024213N14254-CE01-L120,2024213N14254-CE01,2024213N14254,coastal_approach,2024-08-02T12:51:25.714285Z,18.328764185853103,-114.77135805275634,120,2024-07-28T12:51:25.714285Z,120.85714285694445,-0.8571428569444445,2024-07-28T12:00:00Z,126,2024-08-02T18:00:00Z
2024216N20284-CE01-L024,2024216N20284-CE01,2024216N20284,landfall,2024-08-03T01:37:46.521027Z,21.06331809662977,-79.27988944193052,24,2024-08-02T01:37:46.521027Z,25.629589174166664,-1.6295891741666666,2024-08-02T00:00:00Z,30,2024-08-03T06:00:00Z
2024216N20284-CE01-L048,2024216N20284-CE01,2024216N20284,landfall,2024-08-03T01:37:46.521027Z,21.06331809662977,-79.27988944193052,48,2024-08-01T01:37:46.521027Z,49.62958917416667,-1.6295891741666666,2024-08-01T00:00:00Z,54,2024-08-03T06:00:00Z
2024216N20284-CE01-L072,2024216N20284-CE01,2024216N20284,landfall,2024-08-03T01:37:46.521027Z,21.06331809662977,-79.27988944193052,72,2024-07-31T01:37:46.521027Z,73.62958917416667,-1.6295891741666666,2024-07-31T00:00:00Z,78,2024-08-03T06:00:00Z
2024216N20284-CE01-L096,2024216N20284-CE01,2024216N20284,landfall,2024-08-03T01:37:46.521027Z,21.06331809662977,-79.27988944193052,96,2024-07-30T01:37:46.521027Z,97.62958917416667,-1.6295891741666666,2024-07-30T00:00:00Z,102,2024-08-03T06:00:00Z
2024216N20284-CE01-L120,2024216N20284-CE01,2024216N20284,landfall,2024-08-03T01:37:46.521027Z,21.06331809662977,-79.27988944193052,120,2024-07-29T01:37:46.521027Z,121.62958917416667,-1.6295891741666666,2024-07-29T00:00:00Z,126,2024-08-03T06:00:00Z
2024225N14313-CE01-L024,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,24,2024-08-12T09:39:46.555612Z,21.662932114444445,2.3370678855555553,2024-08-12T12:00:00Z,24,2024-08-13T12:00:00Z
2024225N14313-CE01-L048,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,48,2024-08-11T09:39:46.555612Z,45.662932114444445,2.3370678855555553,2024-08-11T12:00:00Z,48,2024-08-13T12:00:00Z
2024225N14313-CE01-L072,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,72,2024-08-10T09:39:46.555612Z,69.66293211444444,2.3370678855555553,2024-08-10T12:00:00Z,72,2024-08-13T12:00:00Z
2024225N14313-CE01-L096,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,96,2024-08-09T09:39:46.555612Z,93.66293211444444,2.3370678855555553,2024-08-09T12:00:00Z,96,2024-08-13T12:00:00Z
2024225N14313-CE01-L120,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,120,2024-08-08T09:39:46.555612Z,117.66293211444444,2.3370678855555553,2024-08-08T12:00:00Z,120,2024-08-13T12:00:00Z
2024225N22135-CE01-L024,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,24,2024-08-14T06:30:00Z,24.5,-0.5,2024-08-14T06:00:00Z,30,2024-08-15T12:00:00Z
2024225N22135-CE01-L048,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,48,2024-08-13T06:30:00Z,48.5,-0.5,2024-08-13T06:00:00Z,54,2024-08-15T12:00:00Z
2024225N22135-CE01-L072,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,72,2024-08-12T06:30:00Z,72.5,-0.5,2024-08-12T06:00:00Z,78,2024-08-15T12:00:00Z
